longitude,latitude,source,gravity_iso_residual,gravity_cscba,gravity_cscba_1vd,mag_uc_1_2km,mag_uc_2_4km,mag_uc_4_8km,mag_uc_8_12km,mag_uc_12_16km,radio_k_pct,radio_th_ppm,radio_u_ppm,radio_th_k_ratio,radio_u_k_ratio,radio_u_th_ratio,label,radio_th_ppm_log,radio_u_ppm_log,radio_k_pct_log,radio_u_th_ratio_log,radio_th_k_ratio_log,radio_u_k_ratio_log,mag_uc_1_2km_clipped,mag_uc_2_4km_clipped,mag_uc_4_8km_clipped,mag_uc_8_12km_clipped,mag_uc_12_16km_clipped
142.50064994715942,-29.4748326135615,blank_area,71.42709350585938,-22.568266,317.5576,-3.606553554534912,-4.920780181884766,-5.2550859451293945,-2.4713895320892334,-1.290109634399414,0.8013142347335815,6.872499942779541,1.1792480945587158,8.578705787658691,1.4724966287612915,0.1716169565916061,0,-0.22961087798296123,0.10111497748099359,0.3473259244327994,0.5889081390366616,0.3467691294811332,-0.08757847871346762,-0.07079239696424794,-0.10625376794156773,-0.10758622214146289,-0.07917159407243408,0.3747930576268741
146.00519692853183,-23.08672448768284,blank_area,280.7553405761719,-14.790647,-181.93886,-5.632541179656982,-10.643022537231444,-16.978511810302734,-10.683323860168455,-5.835491180419922,0.45444256067276,9.43595027923584,1.194482684135437,20.77646446228028,2.629925012588501,0.1266293376684188,0,0.24683163341749884,0.12410436731709802,0.2210917990805429,-0.14169504142691058,0.4728110513210263,0.631724177294999,-0.14622131911049985,-0.25787845630114553,-0.34304510856556597,-0.33375686915656466,0.3392721290973184
148.47159011180727,-37.51563968653692,positive,213.27862548828125,-73.55674,-179.0881,70.67607879638672,82.26200866699219,70.15948486328125,25.959423065185547,12.12446403503418,0.3396048247814178,7.1250529289245605,1.5357879400253296,21.02960205078125,4.522271156311035,0.2157372832298278,1,-0.17623932587084506,0.6011493507693395,0.17255131389910047,1.2786728072158817,0.4745847389060127,1.4177031556201136,2.694801441289687,2.2038656517957627,1.40707605038168,0.8022366048695994,0.47962432596860105
143.8214468975512,-23.879490669642824,blank_area,-220.2949066162109,-399.14697,-1116.826,-1.0282516479492188,-1.5763599872589111,-2.525195598602295,-2.2384510040283203,-2.144421100616455,0.9391385316848756,6.001496315002441,0.8771674633026123,6.389569282531738,0.9361708164215088,0.1465630233287811,0,-0.4277928972044873,-0.39130105377740987,0.39083769989359757,0.18556440397206772,0.30694813028834783,-0.5456219194339237,0.025199568322147804,-0.017635244246951925,-0.0527578001046357,-0.07195006539540788,0.36811684437035586
152.5487,-27.441400000000066,other_deposit,399.0775451660156,216.80103,181.77525,8.12852668762207,11.729127883911133,17.028432846069336,12.708600044250488,9.30349063873291,0.735539972782135,6.3747663497924805,0.7112372517585754,8.676225662231445,0.9670246839523317,0.111608549952507,0,-0.3400019883558682,-0.6967093624517159,0.32537274486095735,-0.3921459581970284,0.34832367979370416,-0.5160058533595805,0.36611276622121075,0.33492592437486796,0.3399666161268286,0.39143638544493453,0.4575791811596854
142.61237874487475,-37.60779641519592,positive,332.6007995605469,150.50528,1978.1823,33.19474029541016,-0.9414799809455872,-18.81455039978028,-12.1979398727417,-7.085140705108643,0.4766600131988525,8.067412376403809,1.1254751682281494,16.930644989013672,2.362093448638916,0.1395429223775863,1,0.009237103122263435,0.018665482195584445,0.23003885378652028,0.0709661476296017,0.442989234416858,0.4881419263145204,1.299345255540709,-0.0008125588161191953,-0.37992098483943976,-0.3807127895040159,0.32950645574205883
133.207041125929,-15.186589557827457,blank_area,82.865478515625,-54.236744,227.75186,-3.26263689994812,-3.510725259780884,-4.19978141784668,-3.995419979095459,-4.091126441955566,0.2226928025484085,14.44246768951416,1.3774144649505615,64.96018981933594,6.192071914672852,0.0954082980751991,0,0.9091716616119878,0.3883279720382621,0.11865739220953883,-0.6660847644635819,0.6428884195738196,1.9126009609751946,-0.05798814177435579,-0.06889094322056952,-0.08639098180045797,-0.12641937944024803,0.35290386816633385
127.50594461427625,-26.836545181668832,blank_area,-496.7840576171875,-868.6936,-1543.7965,-3.462900400161743,-5.903401374816895,-8.616814613342285,-5.896255970001221,-4.138088703155518,0.3868845701217651,5.793288707733154,0.6006052494049072,14.976198196411133,1.5555388927459717,0.1040871068835258,0,-0.4788186515034286,-0.9172657776138567,0.19302157510560222,-0.518830135301794,0.4252772145844368,-0.025695764398194737,-0.0654440905565894,-0.13229069942781274,-0.17510478691772308,-0.18534883921196904,0.35253687078519425
134.96800972713413,-18.57930831610854,blank_area,60.51743698120117,-131.47484,-546.4582,-6.64378833770752,-7.596858024597168,-6.505522727966309,-1.6344245672225952,0.3297642469406128,0.5681182742118835,6.309141635894775,1.1508299112319946,11.105225563049316,2.0259757041931152,0.1824546307325363,0,-0.3551098658907273,0.05779843306272081,0.26550438458078857,0.7607184136087787,0.38269535278777655,0.290830556260501,-0.18387075102675682,-0.1771629402082947,-0.13270059193546377,-0.05322411966463617,0.3874519342873711
136.4888,-33.1892,other_deposit,93.41161346435548,-65.54211,-125.43009,-22.8025131225586,-35.10566711425781,-51.38693237304688,-40.70466613769531,-34.73357391357422,0.6868756413459778,7.386988639831543,1.2193751335144043,10.823872566223145,1.780371069908142,0.1661763936281204,0,-0.12260965057573507,0.1613264675488787,0.3085879585663981,0.502058474324834,0.3790862841567588,0.13226026462620624,-0.7854712636191304,-0.906075549347552,-1.0341202671831324,-1.2644744536829275,0.11344142137504781
116.6644,-22.18770000000005,other_deposit,-82.46876525878906,-400.62616,-2192.0103,-456.862548828125,-506.9680480957031,-343.9012756347656,-118.43374633789062,-54.33003234863281,0.4563579559326172,8.075942993164062,0.8886300921440125,17.736083984375,1.960544466972351,0.1095658764243125,0,0.010826519384462987,-0.37121125536740873,0.22186850132260982,-0.4264658617702068,0.4497326552451954,0.2498802650145448,-7.796669844005828,-4.257698173660571,-2.8025525606213493,-2.2290548755603727,0.0
140.3994975287581,-26.678545980175727,blank_area,-17.37225341796875,-72.51534,704.7002,-2.4269256591796875,-2.880204916000366,-1.924829363822937,0.0896381735801696,0.691690981388092,0.5155096650123596,7.3644859790802,0.9699923992156982,12.679821968078612,1.738287091255188,0.1276816651225089,0,-0.12715069641706775,-0.23202308804570018,0.2453650312631622,-0.12427429569449129,0.40146222713536656,0.10368957424034865,-0.02687403360556992,-0.052183777621271375,-0.04069975779571297,0.00022503976528780758,0.3902802939172684
148.6796465047502,-32.69601507930327,positive,273.9615478515625,-101.82873,459.36136,64.34437561035156,113.4852066040039,94.12769317626952,34.49661636352539,16.784116744995117,1.4892290830612185,7.484696388244629,1.2095115184783936,5.044278144836426,0.8154761791229248,0.161531925201416,1,-0.10303246771978304,0.14662741836861848,0.5382208819089153,0.42759596407784,0.27610745425785355,-0.666193490735995,2.459067747386278,3.0312000013039277,1.888464997935169,1.0669055144677373,0.5160382527660075
125.28852315555568,-19.593920953190263,blank_area,181.3104858398437,6.32601,1675.4906,4.656844139099121,5.659428119659424,4.306548595428467,0.5389162302017212,-0.8372365236282349,0.1063203066587448,4.646487712860107,0.4946525394916534,23.23243904113769,2.4732627868652344,0.1069999113678932,0,-0.7913439257889564,-1.1432780037835006,0.05963065670630451,-0.46966747320467256,0.4892110913863955,0.5490803452082456,0.2368596210282528,0.17409450933860088,0.08445421443451458,0.014153497186477971,0.37833213861221937
138.7676,-31.41920000000001,other_deposit,262.3414001464844,10.344824,1327.2898,14.98884105682373,34.93540954589844,60.80485153198242,45.45369338989258,34.15629577636719,1.955034255981445,10.708206176757812,1.6263370513916016,5.477718830108643,0.8319028615951538,0.1518721282482147,0,0.44126404569255967,0.7169329915111218,0.6394573107529955,0.27176682548514375,0.2867361391582036,-0.6493201561336449,0.621527020502328,0.9498326351498322,1.2191931249957861,1.4065953314378357,0.6517971375875169
140.21859709268358,-20.97917546685396,blank_area,272.87921142578125,25.4155,-803.2255,-56.63761520385742,-69.97035217285156,-74.57816314697266,-28.164182662963867,-1.938009142875672,1.1857112646102903,7.533252239227295,1.206847906112671,6.357436180114746,1.0171363353729248,0.1605506092309951,0,-0.09338728774563679,0.14264677160680359,0.4614797895156211,0.4118249041828722,0.3062793254346013,-0.46888059388117964,-2.045175542685002,-1.829899931204555,-1.4999040266091759,-0.8756960845980818,0.36972989804347933
135.4191,-33.17229999999995,other_deposit,-124.37348175048828,-203.0233,-393.74066,-8.215717315673828,-2.155194997787476,11.808893203735352,19.25685310363769,21.851205825805664,0.3568940460681915,2.436910390853882,0.7129420042037964,6.816868782043457,1.999312162399292,0.2946167588233948,0,-1.6304748908806117,-0.6934234813657603,0.18011946288100636,2.451682686747714,0.3155753159555816,0.2742510386668731,-0.24239475533370014,-0.03297288159833065,0.23513488810086305,0.5944444393140799,0.555636184704184
132.07964701229326,-22.80265983593204,blank_area,430.9770202636719,-88.91681,2985.8726,-13.535821914672852,-21.21123504638672,-32.03632736206055,-23.89352035522461,-18.6972770690918,1.230078935623169,12.286569595336914,0.796166181564331,9.997234344482422,0.6476683616638184,0.0648017302155494,0,0.6550163606217876,-0.5368633501238266,0.47333969824268457,-1.1948676093089687,0.3679633660855331,-0.8478750429241966,-0.4404659333763772,-0.5379088759706703,-0.6454734705965833,-0.7432975905320028,0.2387607478879796
115.6525,-34.39600000000002,other_deposit,-591.6495361328125,-560.7684,-3863.9424,11.688899040222168,14.991621971130373,15.366881370544434,7.174976348876953,3.493974208831787,0.0742376968264579,3.965298414230346,0.2717082500457763,19.826492309570312,1.3585412502288818,0.0581520944833755,0,-1.0086399133972965,-1.6763396111556454,0.042262972333541766,-1.3117605724400527,0.46596574260019685,-0.17596864899209966,0.49866789423180724,0.4213736171726703,0.30659522241796117,0.2198837336072707,0.41217938010701793
118.5796,-34.53770000000002,other_deposit,-120.92628479003906,-107.702995,-35.77399,82.72245025634766,154.7708740234375,132.26963806152344,70.70743560791016,45.4622688293457,-0.0311843585222959,2.507446527481079,0.4785918295383453,12.537232398986816,2.3929591178894043,0.2052492648363113,0,-1.5961373359805329,-1.1789301217356887,0.0,1.1170013245430617,0.3998541735342229,0.5052609505136167,3.1432961920626474,4.12516388249811,2.654526042890531,2.189508425067206,0.7401502618975173
131.84941770173828,-23.33544338613575,blank_area,-556.0072021484375,-1114.2087,-3325.0215,-32.47254943847656,-42.44197082519531,-35.77498245239258,-9.91745948791504,-1.4003986120224,0.3098756968975067,5.109934329986572,0.749047577381134,16.497081756591797,2.4191126823425293,0.1466103196144104,0,-0.6580149758067875,-0.6245881812645399,0.15930642874496156,0.18633410096685157,0.43923275724885197,0.5196450547730342,-1.1454934115238378,-1.1004687076245263,-0.7205624057267557,-0.310013645684772,0.3739311790690281
139.14961898637347,-34.86965302264221,positive,-7.390742301940918,-137.99744,-1339.4039,-21.199596405029297,-28.498891830444336,-24.66559219360352,-14.515244483947754,-10.281213760375977,2.627041816711426,20.163328170776367,2.1652512550354004,7.680702209472656,0.8246327638626099,0.107398122549057,1,1.4418439182457392,1.3328569558131749,0.7603877527628194,-0.46295647058982564,0.33166165751680854,-0.6567691914039443,-0.7257935643112886,-0.7310130159450692,-0.497436103801992,-0.4525535529987244,0.3045300084577196
140.1389,-34.75629999999998,other_deposit,-66.52940368652344,-125.32047,176.95454,3.731192588806152,5.547729969024658,6.91635799407959,3.942937612533569,2.184929609298706,0.2389874011278152,2.1790359020233154,0.4565893411636352,9.125590324401855,1.913197040557861,0.2095373421907425,0,-1.7623039903606343,-1.2284058275831036,0.12647055560969678,1.1832708635525653,0.35529023968875445,0.2196793589419506,0.20239697285812944,0.1711347959555225,0.13687087334059841,0.11968450673802629,0.4019495502915814
138.4143,-32.272199999999984,other_deposit,-34.914581298828125,-310.67746,-1037.8328,-7.633563995361328,-14.640432357788086,-26.29297637939453,-22.61201286315918,-19.425905227661133,1.2610188722610474,8.719816207885742,1.210550308227539,6.931413650512695,0.9609476327896118,0.138915330171585,0,0.12667364138000747,0.14817854157602653,0.48147141622893885,0.06068678665357206,0.3178078598867617,-0.5218021931843088,-0.22072078411564403,-0.3637995237164553,-0.5301212653390186,-0.7035684689443777,0.23306671571859608
137.6598,-29.894100000000027,other_deposit,-180.9705352783203,-246.55124,-2081.0576,6.657796382904053,15.27821922302246,31.67228507995605,28.25983238220215,23.80142402648925,0.7990553379058838,4.801158428192139,0.7653869390487671,6.00778341293335,0.9670632481575012,0.1609127670526504,0,-0.7456673938170865,-0.5939029263185145,0.34658536843971227,0.417646816717703,0.298806920479671,-0.5159691277223291,0.31135645859271543,0.4289677063957956,0.6340807410937542,0.8735535827436482,0.5708766129547385
116.9053,-29.13719999999996,other_deposit,-14.883060455322266,-309.51898,1188.819,4238.58837890625,2478.22412109375,1063.2156982421875,262.3339538574219,102.6471710205078,0.1664565503597259,8.359536170959473,1.0773643255233765,41.79768371582031,5.386821746826172,0.1298271566629409,0,0.0628321545542318,-0.05689002178868117,0.09086910192301423,-0.08880707792961481,0.5765028485188407,1.6901648342744338,15.417224201501561,8.571294730250672,4.643791812583219,3.734272484125479,1.0
148.9798733282776,-33.44403302806853,positive,353.7315368652344,-156.98492,1457.9961,238.637451171875,145.51332092285156,76.33134460449219,38.87012481689453,28.51664352416992,0.7305012941360474,10.101293563842772,1.145844578742981,13.900803565979004,1.577473282814026,0.1134998127818107,1,0.3512961173204989,0.05014054795564251,0.32365684567189373,-0.3604261563209653,0.41458276723033716,-0.009686000408242136,8.948119637014099,3.879862562371912,1.5310346302835107,1.202492430802002,0.6077247791829221
127.8483258843933,-25.360023663368302,blank_area,-289.0001525878906,-733.9925,-1669.1141,19.494176864624023,-9.367664337158203,-38.96968078613281,-28.552539825439453,-20.46437644958496,0.7556890845298767,6.711596488952637,0.3673563003540039,8.867573738098145,0.4878857135772705,0.0557761080563068,0,-0.2645147789863992,-1.437028230726051,0.33218500015472513,-1.3537058957047434,0.3513289179373495,-1.0389574396582744,0.7892637922749658,-0.2240847478867766,-0.784726253459868,-0.8877358807155046,0.22495134373486203
138.6482,-32.47329999999996,other_deposit,93.66118621826172,-212.32466,-799.5353,-0.6190685033798218,0.8083434104919434,-0.674441397190094,-4.900875091552734,-7.530805110931396,2.67549991607666,8.737318992614746,1.2717169523239136,3.2739007472991943,0.4757755398750305,0.1455499976873397,0,0.12971454858406062,0.23825075653952468,0.7682203759572737,0.1690708563568586,0.22291747257499891,-1.0542666660590745,0.040433740126836856,0.045553255480982706,-0.015586368449678612,-0.15449017612125188,0.32602370883794984
115.701,-33.13750000000001,other_deposit,-639.7672729492188,-692.3017,-3502.094,0.8279139399528503,0.4853113293647766,-0.4590649604797363,-1.2077140808105469,-1.6508655548095703,1.605378031730652,1.9253644943237305,0.0645261481404304,1.200114130973816,0.0487279705703258,0.0393030121922493,0,-1.9028613137987334,-2.2631870321547933,0.5651355096543758,-1.6471418913742943,0.1210115158745188,-1.6941843189257357,0.09430589843212625,0.03699373709824809,-0.011260645189853799,-0.03999529899652154,0.37197384759230123
147.99677996769856,-32.91239228996937,positive,114.23343658447266,-159.21791,-1466.6096,59.45460510253906,97.6067123413086,159.78988647460938,114.78942108154295,81.11290740966797,0.6391273140907288,9.087146759033203,1.2937617301940918,14.261574745178224,2.0279183387756348,0.14235220849514,1,0.18937309464795804,0.2701198536532188,0.29164169720114336,0.11691029022438898,0.4182542109650678,0.2920327800939146,2.2770182055364825,2.610460788475767,3.207255860947353,3.5561321643347887,1.0
143.41970332489393,-18.260409272575487,positive,124.56807708740234,-147.95932,-3090.8296,-6.989609241485596,-0.6110166907310486,0.2959721982479095,-1.967145919799805,-2.734736442565918,2.2642343044281006,15.09255599975586,3.300244808197021,6.667788982391357,1.4577468633651731,0.2189069986343383,1,0.9788688923702136,2.3441144372394174,0.6981882540806507,1.3272591980550241,0.3126201592203181,-0.09878696740815476,-0.19674590273260756,0.00794386747299845,0.0039038818560296123,-0.06353910194385341,0.3635036894879797
145.64556638446717,-23.409462706611773,blank_area,154.5983428955078,-120.23338,-250.92946,9.807963371276855,13.853375434875488,10.559494972229004,1.3179950714111328,-1.09273362159729,0.0972913950681686,5.4312286376953125,0.7346988916397095,27.15614318847656,3.673494577407837,0.1352056115865707,0,-0.5713916093167899,-0.6517722847485227,0.0547943783169858,-0.00019080088424766562,0.5122426617047908,1.1050888592224914,0.4286393568529396,0.3912130148041326,0.2100413770679958,0.03830639383390112,0.37633549783199416
134.8613,-33.40549999999999,other_deposit,-399.2394104003906,-428.39972,-1787.7302,-7.49376630783081,-1.346413254737854,1.740706205368042,0.152771458029747,0.4732748866081238,0.1962244808673858,1.0161458253860474,1.0478585958480835,5.013641357421875,5.166079044342041,1.0325847864151,0,-2.5320165440168703,-0.10409777373669477,0.10574129658653908,10.868856127543399,0.27532758520066347,1.62427535901186,-0.21551601940819418,-0.01154224791916948,0.03292060993600957,0.002182289293404744,0.38857343115694054
116.3857,-24.711200000000005,other_deposit,-310.7559814453125,-609.00415,-1683.6837,-68.63060760498047,-57.49026107788086,-28.877517700195312,0.8893309235572815,7.10827112197876,2.095854997634888,17.536460876464844,1.826813817024231,8.368609428405762,0.8727648854255676,0.1042772755026817,0,1.2178378665328637,0.9596830160360007,0.6669321006521344,-0.5156164913352761,0.34336552914047286,-0.6079947396278875,-2.4916829541359458,-1.4992096518587352,-0.5820304280966947,0.025017006018545434,0.44042413382827306
127.48572766428164,-18.42866326398404,positive,157.29620361328125,-176.27983,-407.94073,-7.587197780609131,-5.471105575561523,-11.344392776489258,-10.576249122619627,-7.198469161987305,0.7746109366416931,16.11505889892578,1.6703386306762695,20.91535186767578,2.161441802978516,0.1039251834154129,1,1.0829900451016687,0.771763446539839,0.33851151772493515,-0.5215669031038415,0.4737867464573258,0.37286941803156154,-0.21899453783487063,-0.12083597385506491,-0.22988676995880328,-0.3304373526548045,0.32862082447515756
130.6213296071442,-25.385601542475765,blank_area,-312.797607421875,-816.65247,244.58327,-1.2910302877426147,9.250849723815918,20.83756256103516,16.895605087280273,14.295123100280762,1.6796033382415771,5.5793137550354,0.7271935939788818,3.3219895362854004,0.4329630136489868,0.1303663998842239,0,-0.5329138687195978,-0.6660810448348585,0.5817140246866168,-0.07990341499703064,0.22463461935357876,-1.1094142575959358,0.015416137605743613,0.2692579343880966,0.4164709972902909,0.5212413483284731,0.49658744000820476
136.29713132825557,-19.89008204233436,blank_area,43.46121597290039,-175.90353,241.06732,4.878040313720703,11.026148796081545,17.508380889892578,10.759031295776367,6.602775096893311,0.2408618181943893,5.232017993927002,1.055817484855652,21.779438018798828,4.393487930297852,0.2020860314369201,0,-0.624575254340561,-0.09129727484393257,0.12736272962091413,1.0679642509903218,0.47972152029501847,1.3734998724736902,0.2450949077731927,0.31629878863045685,0.3496061219538547,0.33099611932777956,0.43647381898732096
148.0585360026212,-32.99782195101757,positive,187.2133178710937,-108.96512,-279.05356,90.7462158203125,109.76344299316406,109.35140228271484,57.051456451416016,38.29988861083984,1.062785029411316,8.147214889526367,1.1525976657867432,7.674153804779053,1.08573317527771,0.1414714753627777,1,0.02404774409412485,0.06050958881111024,0.4273181184657171,0.10251861254374812,0.33154584261890124,-0.4062356687938313,3.4420265399381016,2.932582848691659,2.1942252453809865,1.766147610038331,0.6841781959076357
125.4979595327012,-20.054292752511014,blank_area,44.39547348022461,-152.45267,125.609,-1.5991780757904053,-2.730404853820801,-4.661495685577393,-4.361826419830322,-4.1525959968566895,0.1090412959456443,5.172072410583496,0.6304530501365662,25.8603630065918,3.152265310287476,0.1219183430075645,0,-0.6409121842068162,-0.8562942785176507,0.06108039949548655,-0.21988316426178953,0.5050121578531118,0.88356965560956,0.003943582084682094,-0.048214461689904134,-0.0956642717565067,-0.13777866225722363,0.3524235002050792
150.63462571018624,-23.67017719867332,positive,195.97813415527344,97.2636,-2046.8624,29.14315795898437,6.8907470703125,-19.554431915283203,-18.45170211791992,-14.570006370544434,0.0852899476885795,4.40364933013916,0.780210018157959,22.018245697021484,3.901050090789795,0.1771847009658813,1,-0.8656448800843911,-0.5663099487945846,0.048303909089207585,0.6773714921524936,0.48132203113833194,1.194148316138768,1.1485020397017291,0.20672129103888487,-0.39478111870556715,-0.5745910790630904,0.2710142531264084
143.42182078727825,-18.260456701880987,positive,133.96786499023438,-144.42484,-3192.7964,-7.454329490661621,-0.6763379573822021,0.3497401177883148,-1.9747931957244875,-2.745159864425659,2.573816299438477,19.166316986083984,3.858618497848511,7.430813312530518,1.4976873397827148,0.2022408246994018,1,1.3602801250482872,2.7469884673385496,0.7516630211219968,1.070366888135987,0.32717896167601856,-0.06858953974040907,-0.2140477593975875,0.006213022100820221,0.004983782441909883,-0.06377618175564301,0.3634222332627619
122.67441367534867,-20.79440521088392,blank_area,-44.84956741333008,-243.94026,-151.15392,-3.0558524131774902,-0.988998293876648,6.024892330169678,8.075786590576172,7.344311237335205,0.092361643910408,6.003661155700684,0.7103845477104187,30.0183048248291,3.5519227981567383,0.1184760481119155,0,-0.42727036537914975,-0.6983541632424934,0.05213696590986554,-0.27722262157005145,0.5271002688650239,1.0557145640677805,-0.050289412147251224,-0.002071671755090212,0.11896625101231552,0.24781053063454783,0.44226872354704483
134.64380644024308,-21.724053571112403,blank_area,17.265857696533203,-379.10083,-157.71448,43.41416931152344,59.940879821777344,67.86427307128906,43.47153854370117,33.376564025878906,0.4035304486751556,5.595193862915039,0.5219109654426575,13.868494987487791,1.2935564517974854,0.0933519825339317,0,-0.5288391835231402,-1.083636704123064,0.20006285493010648,-0.7011455245507746,0.4142496482863079,-0.2283070219792983,1.6798216740919383,1.6124132115076686,1.3609779201196552,1.3451448355356095,0.6457037446564948
132.16822431530971,-27.835590265573707,blank_area,-911.4703979492188,-1236.037,-1899.9185,-2.0712876319885254,-3.4694998264312744,-5.538390636444092,-4.580340385437012,-3.8562750816345215,0.1822444349527359,3.185436725616455,0.5921726226806641,15.927184104919434,2.9608631134033203,0.1859030276536941,0,-1.2974359072937933,-0.9346975745416156,0.0988034506700964,0.8150559454605758,0.4341509080584822,0.795166416754086,-0.01363338359733875,-0.0677985753871305,-0.11327624892227339,-0.14455300260399004,0.35473916808572925
146.67304628037058,-24.1347048703824,blank_area,170.88873291015625,-202.9573,-360.2354,-0.8322421908378601,-0.426471084356308,0.7454866170883179,1.2511093616485596,1.552632212638855,0.5155096650123596,7.3644859790802,0.9699923992156982,12.679821968078612,1.738287091255188,0.1276816651225089,0,-0.12715069641706775,-0.23202308804570018,0.2453650312631622,-0.12427429569449129,0.40146222713536656,0.10368957424034865,0.032497136134039525,0.012833850860114899,0.012932144217986849,0.03623281212479302,0.3970083169960306
