longitude,latitude,source,gravity_iso_residual,gravity_cscba,gravity_cscba_1vd,mag_uc_1_2km,mag_uc_2_4km,mag_uc_4_8km,mag_uc_8_12km,mag_uc_12_16km,radio_k_pct,radio_th_ppm,radio_u_ppm,radio_th_k_ratio,radio_u_k_ratio,radio_u_th_ratio,label,radio_u_th_ratio_log,radio_th_ppm_log,radio_th_k_ratio_log,radio_u_ppm_log,radio_u_k_ratio_log,radio_k_pct_log,mag_uc_1_2km_clipped,mag_uc_2_4km_clipped,mag_uc_4_8km_clipped,mag_uc_8_12km_clipped,mag_uc_12_16km_clipped
142.50064994715942,-29.4748326135615,blank_area,71.42709350585938,-22.568266,317.5576,-3.606553554534912,-4.920780181884766,-5.2550859451293945,-2.4713895320892334,-1.290109634399414,0.8013142347335815,6.872499942779541,1.1792480945587158,8.578705787658691,1.4724966287612915,0.1716169565916061,0,0.15838480888788103,2.063375666724645,2.259542487622629,0.7789799065527204,0.9052284210198841,0.5885165288941291,-3.606553554534912,-4.920780181884766,-5.2550859451293945,-2.4713895320892334,-1.290109634399414
146.00519692853183,-23.08672448768284,blank_area,280.7553405761719,-14.790647,-181.93886,-5.632541179656982,-10.643022537231444,-16.978511810302734,-10.683323860168455,-5.835491180419922,0.45444256067276,9.43595027923584,1.194482684135437,20.77646446228028,2.629925012588501,0.1266293376684188,0,0.11923028803096715,2.345256602912408,3.0808297747724036,0.7859463395410573,1.2892119903742683,0.3746227074017741,-5.632541179656982,-10.643022537231444,-16.978511810302734,-10.683323860168455,-5.835491180419922
148.47159011180727,-37.51563968653692,positive,213.27862548828125,-73.55674,-179.0881,70.67607879638672,82.26200866699219,70.15948486328125,25.959423065185547,12.12446403503418,0.3396048247814178,7.1250529289245605,1.5357879400253296,21.02960205078125,4.522271156311035,0.2157372832298278,1,0.19535071022634665,2.09495224252376,3.092387096682928,0.9305044132148147,1.7087892170309118,0.292374663589696,70.67607879638672,82.26200866699219,70.15948486328125,25.959423065185547,12.12446403503418
143.8214468975512,-23.879490669642824,blank_area,-220.2949066162109,-399.14697,-1116.826,-1.0282516479492188,-1.5763599872589111,-2.525195598602295,-2.2384510040283203,-2.144421100616455,0.9391385316848756,6.001496315002441,0.8771674633026123,6.389569282531738,0.9361708164215088,0.1465630233287811,0,0.13676879200020256,1.9461238854981153,2.000069449436338,0.6297639722195216,0.6607122165848848,0.6622438186207104,-1.0282516479492188,-1.5763599872589111,-2.525195598602295,-2.2384510040283203,-2.144421100616455
152.5487,-27.441400000000066,other_deposit,399.0775451660156,216.80103,181.77525,8.12852668762207,11.729127883911133,17.028432846069336,12.708600044250488,9.30349063873291,0.735539972782135,6.3747663497924805,0.7112372517585754,8.676225662231445,0.9670246839523317,0.111608549952507,0,0.1058081104295958,1.9980642203399475,2.2696719143269517,0.537216647926491,0.676522088363431,0.5513185884843866,8.12852668762207,11.729127883911133,17.028432846069336,12.708600044250488,9.30349063873291
142.61237874487475,-37.60779641519592,positive,332.6007995605469,150.50528,1978.1823,33.19474029541016,-0.9414799809455872,-18.81455039978028,-12.1979398727417,-7.085140705108643,0.4766600131988525,8.067412376403809,1.1254751682281494,16.930644989013672,2.362093448638916,0.1395429223775863,1,0.13062723672353374,2.2046869286491892,2.8865112595865328,0.753995385957661,1.21256383015008,0.3897827896443723,33.19474029541016,-0.9414799809455872,-18.81455039978028,-12.1979398727417,-7.085140705108643
133.207041125929,-15.186589557827457,blank_area,82.865478515625,-54.236744,227.75186,-3.26263689994812,-3.510725259780884,-4.19978141784668,-3.995419979095459,-4.091126441955566,0.2226928025484085,14.44246768951416,1.3774144649505615,64.96018981933594,6.192071914672852,0.0954082980751991,0,0.09112716872239417,2.7371213562764622,4.189051375481919,0.8660135379029739,1.9729792963786221,0.2010556416277476,-3.26263689994812,-3.510725259780884,-4.19978141784668,-3.995419979095459,-4.091126441955566
127.50594461427625,-26.836545181668832,blank_area,-496.7840576171875,-868.6936,-1543.7965,-3.462900400161743,-5.903401374816895,-8.616814613342285,-5.896255970001221,-4.138088703155518,0.3868845701217651,5.793288707733154,0.6006052494049072,14.976198196411133,1.5555388927459717,0.1040871068835258,0,0.09901884590498451,1.9159351700764073,2.7711000019210843,0.47038183859362964,0.9382631183418364,0.3270599151742993,-3.462900400161743,-5.903401374816895,-8.616814613342285,-5.896255970001221,-4.138088703155518
134.96800972713413,-18.57930831610854,blank_area,60.51743698120117,-131.47484,-546.4582,-6.64378833770752,-7.596858024597168,-6.505522727966309,-1.6344245672225952,0.3297642469406128,0.5681182742118835,6.309141635894775,1.1508299112319946,11.105225563049316,2.0259757041931152,0.1824546307325363,0,0.16759247340269695,1.9891258435968266,2.4936372240907887,0.7658537728829045,1.1072335863164546,0.44987634906558666,-6.64378833770752,-7.596858024597168,-6.505522727966309,-1.6344245672225952,0.3297642469406128
136.4888,-33.1892,other_deposit,93.41161346435548,-65.54211,-125.43009,-22.8025131225586,-35.10566711425781,-51.38693237304688,-40.70466613769531,-34.73357391357422,0.6868756413459778,7.386988639831543,1.2193751335144043,10.823872566223145,1.780371069908142,0.1661763936281204,0,0.15373035747115227,2.1266815335041045,2.470120586595598,0.7972256848737735,1.0225843971793225,0.5228780849877495,-22.8025131225586,-35.10566711425781,-51.38693237304688,-40.70466613769531,-34.73357391357422
116.6644,-22.18770000000005,other_deposit,-82.46876525878906,-400.62616,-2192.0103,-456.862548828125,-506.9680480957031,-343.9012756347656,-118.43374633789062,-54.33003234863281,0.4563579559326172,8.075942993164062,0.8886300921440125,17.736083984375,1.960544466972351,0.1095658764243125,0,0.10396883650334407,2.2056272858449897,2.9304512893589254,0.6358517472918584,1.0853731929655106,0.37593876841343626,-211.12021881103513,-161.59428283691406,-139.43663482666017,-71.81829231262206,-49.24993270874024
140.3994975287581,-26.678545980175727,blank_area,-17.37225341796875,-72.51534,704.7002,-2.4269256591796875,-2.880204916000366,-1.924829363822937,0.0896381735801696,0.691690981388092,0.5155096650123596,7.3644859790802,0.9699923992156982,12.679821968078612,1.738287091255188,0.1276816651225089,0,0.12016390147580622,2.1239948835465596,2.61592189808038,0.678029684476311,1.0073325757358167,0.4157517949367308,-2.4269256591796875,-2.880204916000366,-1.924829363822937,0.0896381735801696,0.691690981388092
148.6796465047502,-32.69601507930327,positive,273.9615478515625,-101.82873,459.36136,64.34437561035156,113.4852066040039,94.12769317626952,34.49661636352539,16.784116744995117,1.4892290830612185,7.484696388244629,1.2095115184783936,5.044278144836426,0.8154761791229248,0.161531925201416,1,0.1497397590334693,2.1382641158709337,1.7991120633443962,0.7927714587356908,0.5963477909505506,0.9119730573427349,64.34437561035156,113.4852066040039,94.12769317626952,34.49661636352539,16.784116744995117
125.28852315555568,-19.593920953190263,blank_area,181.3104858398437,6.32601,1675.4906,4.656844139099121,5.659428119659424,4.306548595428467,0.5389162302017212,-0.8372365236282349,0.1063203066587448,4.646487712860107,0.4946525394916534,23.23243904113769,2.4732627868652344,0.1069999113678932,0,0.10165357366135949,1.7310337081161915,3.187692191798575,0.4018937647743349,1.2450944365675125,0.10103946936233288,4.656844139099121,5.659428119659424,4.306548595428467,0.5389162302017212,-0.8372365236282349
138.7676,-31.41920000000001,other_deposit,262.3414001464844,10.344824,1327.2898,14.98884105682373,34.93540954589844,60.80485153198242,45.45369338989258,34.15629577636719,1.955034255981445,10.708206176757812,1.6263370513916016,5.477718830108643,0.8319028615951538,0.1518721282482147,0,0.14138855632823163,2.460289978578739,1.8683684159955938,0.9655901192785115,0.6053552416994117,1.083510243339581,14.98884105682373,34.93540954589844,60.80485153198242,45.45369338989258,34.15629577636719
140.21859709268358,-20.97917546685396,blank_area,272.87921142578125,25.4155,-803.2255,-56.63761520385742,-69.97035217285156,-74.57816314697266,-28.164182662963867,-1.938009142875672,1.1857112646102903,7.533252239227295,1.206847906112671,6.357436180114746,1.0171363353729248,0.1605506092309951,0,0.1488945556315332,2.1439705595567,1.9957115269614343,0.7915652105875615,0.7016788498324932,0.7819412971376789,-56.63761520385742,-69.97035217285156,-74.57816314697266,-28.164182662963867,-1.938009142875672
135.4191,-33.17229999999995,other_deposit,-124.37348175048828,-203.0233,-393.74066,-8.215717315673828,-2.155194997787476,11.808893203735352,19.25685310363769,21.851205825805664,0.3568940460681915,2.436910390853882,0.7129420042037964,6.816868782043457,1.999312162399292,0.2946167588233948,0,0.25821471222036096,1.2345729256203068,2.056284062867734,0.5382123624955225,1.0983829831793794,0.305198298267293,-8.215717315673828,-2.155194997787476,11.808893203735352,19.25685310363769,21.851205825805664
132.07964701229326,-22.80265983593204,blank_area,430.9770202636719,-88.91681,2985.8726,-13.535821914672852,-21.21123504638672,-32.03632736206055,-23.89352035522461,-18.6972770690918,1.230078935623169,12.286569595336914,0.796166181564331,9.997234344482422,0.6476683616638184,0.0648017302155494,0,0.0627886130181334,2.5867537201693978,2.397643817957381,0.5856544943101428,0.49936117438194816,0.8020369819859979,-13.535821914672852,-21.21123504638672,-32.03632736206055,-23.89352035522461,-18.6972770690918
115.6525,-34.39600000000002,other_deposit,-591.6495361328125,-560.7684,-3863.9424,11.688899040222168,14.991621971130373,15.366881370544434,7.174976348876953,3.493974208831787,0.0742376968264579,3.965298414230346,0.2717082500457763,19.826492309570312,1.3585412502288818,0.0581520944833755,0,0.05652407970466167,1.6024733992620552,3.0362258450086697,0.2403610754386159,0.8580433136163164,0.07161129080445865,11.688899040222168,14.991621971130373,15.366881370544434,7.174976348876953,3.493974208831787
118.5796,-34.53770000000002,other_deposit,-120.92628479003906,-107.702995,-35.77399,82.72245025634766,154.7708740234375,132.26963806152344,70.70743560791016,45.4622688293457,-0.0311843585222959,2.507446527481079,0.4785918295383453,12.537232398986816,2.3929591178894043,0.2052492648363113,0,0.18668640433561046,1.2548882876839944,2.6054438447438697,0.3910901683162792,1.2217024367726528,0.0,82.72245025634766,154.7708740234375,132.26963806152344,70.70743560791016,45.4622688293457
131.84941770173828,-23.33544338613575,blank_area,-556.0072021484375,-1114.2087,-3325.0215,-32.47254943847656,-42.44197082519531,-35.77498245239258,-9.91745948791504,-1.4003986120224,0.3098756968975067,5.109934329986572,0.749047577381134,16.497081756591797,2.4191126823425293,0.1466103196144104,0,0.13681004163864055,1.809916025169373,2.86203411025783,0.5590713982857681,1.229381067804194,0.26993224484642325,-32.47254943847656,-42.44197082519531,-35.77498245239258,-9.91745948791504,-1.4003986120224
139.14961898637347,-34.86965302264221,positive,-7.390742301940918,-137.99744,-1339.4039,-21.199596405029297,-28.498891830444336,-24.66559219360352,-14.515244483947754,-10.281213760375977,2.627041816711426,20.163328170776367,2.1652512550354004,7.680702209472656,0.8246327638626099,0.107398122549057,1,0.10201323003691354,3.052269880575474,2.161102425108885,1.152232437922499,0.6013787415051699,1.2884173895178508,-21.199596405029297,-28.498891830444336,-24.66559219360352,-14.515244483947754,-10.281213760375977
140.1389,-34.75629999999998,other_deposit,-66.52940368652344,-125.32047,176.95454,3.731192588806152,5.547729969024658,6.91635799407959,3.942937612533569,2.184929609298706,0.2389874011278152,2.1790359020233154,0.4565893411636352,9.125590324401855,1.913197040557861,0.2095373421907425,0,0.19023792466389497,1.1565779753607472,2.315065914937639,0.3760976351610326,1.069251117487793,0.21429443401404205,3.731192588806152,5.547729969024658,6.91635799407959,3.942937612533569,2.184929609298706
138.4143,-32.272199999999984,other_deposit,-34.914581298828125,-310.67746,-1037.8328,-7.633563995361328,-14.640432357788086,-26.29297637939453,-22.61201286315918,-19.425905227661133,1.2610188722610474,8.719816207885742,1.210550308227539,6.931413650512695,0.9609476327896118,0.138915330171585,0,0.1300763447147194,2.2741667096398466,2.0708312859020728,0.7932414927800086,0.6734278425178214,0.8158155401256805,-7.633563995361328,-14.640432357788086,-26.29297637939453,-22.61201286315918,-19.425905227661133
137.6598,-29.894100000000027,other_deposit,-180.9705352783203,-246.55124,-2081.0576,6.657796382904053,15.27821922302246,31.67228507995605,28.25983238220215,23.80142402648925,0.7990553379058838,4.801158428192139,0.7653869390487671,6.00778341293335,0.9670632481575012,0.1609127670526504,0,0.1492065638486717,1.7580576266078372,1.9470214474677654,0.5683698952809255,0.6765416935201211,0.5872617148654466,6.657796382904053,15.27821922302246,31.67228507995605,28.25983238220215,23.80142402648925
116.9053,-29.13719999999996,other_deposit,-14.883060455322266,-309.51898,1188.819,4238.58837890625,2478.22412109375,1063.2156982421875,262.3339538574219,102.6471710205078,0.1664565503597259,8.359536170959473,1.0773643255233765,41.79768371582031,5.386821746826172,0.1298271566629409,0,0.12206466231951137,2.23639573487697,3.7564839823340317,0.7310999390076172,1.8542367654419407,0.15397056391569783,412.3947503662074,322.5657003784164,231.31457168579092,120.53553741455065,78.71354499816894
148.9798733282776,-33.44403302806853,positive,353.7315368652344,-156.98492,1457.9961,238.637451171875,145.51332092285156,76.33134460449219,38.87012481689453,28.51664352416992,0.7305012941360474,10.101293563842772,1.145844578742981,13.900803565979004,1.577473282814026,0.1134998127818107,1,0.10750803958039075,2.4070616388114794,2.7014151420998287,0.7635332178872664,0.9468095713126855,0.5484111319323625,238.637451171875,145.51332092285156,76.33134460449219,38.87012481689453,28.51664352416992
127.8483258843933,-25.360023663368302,blank_area,-289.0001525878906,-733.9925,-1669.1141,19.494176864624023,-9.367664337158203,-38.96968078613281,-28.552539825439453,-20.46437644958496,0.7556890845298767,6.711596488952637,0.3673563003540039,8.867573738098145,0.4878857135772705,0.0557761080563068,0,0.054276143918815196,2.042725233448794,2.289254001351686,0.3128791677844572,0.3973561280695957,0.5628614206123828,19.494176864624023,-9.367664337158203,-38.96968078613281,-28.552539825439453,-20.46437644958496
138.6482,-32.47329999999996,other_deposit,93.66118621826172,-212.32466,-799.5353,-0.6190685033798218,0.8083434104919434,-0.674441397190094,-4.900875091552734,-7.530805110931396,2.67549991607666,8.737318992614746,1.2717169523239136,3.2739007472991943,0.4757755398750305,0.1455499976873397,0,0.13588486900154484,2.2759658223324126,1.4525269341891252,0.8205359122547192,0.3891836413585714,1.3016891549988285,-0.6190685033798218,0.8083434104919434,-0.674441397190094,-4.900875091552734,-7.530805110931396
115.701,-33.13750000000001,other_deposit,-639.7672729492188,-692.3017,-3502.094,0.8279139399528503,0.4853113293647766,-0.4590649604797363,-1.2077140808105469,-1.6508655548095703,1.605378031730652,1.9253644943237305,0.0645261481404304,1.200114130973816,0.0487279705703258,0.0393030121922493,0,0.038550307897511904,1.07341908636422,0.7885092367340389,0.06252976882653766,0.04757797316300131,0.95757778242366,0.8279139399528503,0.4853113293647766,-0.4590649604797363,-1.2077140808105469,-1.6508655548095703
147.99677996769856,-32.91239228996937,positive,114.23343658447266,-159.21791,-1466.6096,59.45460510253906,97.6067123413086,159.78988647460938,114.78942108154295,81.11290740966797,0.6391273140907288,9.087146759033203,1.2937617301940918,14.261574745178224,2.0279183387756348,0.14235220849514,1,0.13308947742763141,2.311262015291058,2.725338214842644,0.8301931467887425,1.1078753665112877,0.49416397465262535,59.45460510253906,97.6067123413086,159.78988647460938,114.78942108154295,78.71354499816894
143.41970332489393,-18.260409272575487,positive,124.56807708740234,-147.95932,-3090.8296,-6.989609241485596,-0.6110166907310486,0.2959721982479095,-1.967145919799805,-2.734736442565918,2.2642343044281006,15.09255599975586,3.300244808197021,6.667788982391357,1.4577468633651731,0.2189069986343383,1,0.19795455442569204,2.7783568048053406,2.037028305554783,1.4586719532177863,0.8992450210419982,1.1830252189703643,-6.989609241485596,-0.6110166907310486,0.2959721982479095,-1.967145919799805,-2.734736442565918
145.64556638446717,-23.409462706611773,blank_area,154.5983428955078,-120.23338,-250.92946,9.807963371276855,13.853375434875488,10.559494972229004,1.3179950714111328,-1.09273362159729,0.0972913950681686,5.4312286376953125,0.7346988916397095,27.15614318847656,3.673494577407837,0.1352056115865707,0,0.12681379010955648,1.8611655989535496,3.3377655612733914,0.5508338488501685,1.5419070953547818,0.09284477507023368,9.807963371276855,13.853375434875488,10.559494972229004,1.3179950714111328,-1.09273362159729
134.8613,-33.40549999999999,other_deposit,-399.2394104003906,-428.39972,-1787.7302,-7.49376630783081,-1.346413254737854,1.740706205368042,0.152771458029747,0.4732748866081238,0.1962244808673858,1.0161458253860474,1.0478585958480835,5.013641357421875,5.166079044342041,1.0325847864151,0,0.7093082769031509,0.7011876816139999,1.7940304481725384,0.7167946597974929,1.8190631487690827,0.1791703309492377,-7.49376630783081,-1.346413254737854,1.740706205368042,0.152771458029747,0.4732748866081238
116.3857,-24.711200000000005,other_deposit,-310.7559814453125,-609.00415,-1683.6837,-68.63060760498047,-57.49026107788086,-28.877517700195312,0.8893309235572815,7.10827112197876,2.095854997634888,17.536460876464844,1.826813817024231,8.368609428405762,0.8727648854255676,0.1042772755026817,0,0.09919107166731135,2.9197396506785944,2.237364678449949,1.0391502176902518,0.6274158872460208,1.1300641192414216,-68.63060760498047,-57.49026107788086,-28.877517700195312,0.8893309235572815,7.10827112197876
127.48572766428164,-18.42866326398404,positive,157.29620361328125,-176.27983,-407.94073,-7.587197780609131,-5.471105575561523,-11.344392776489258,-10.576249122619627,-7.198469161987305,0.7746109366416931,16.11505889892578,1.6703386306762695,20.91535186767578,2.161441802978516,0.1039251834154129,1,0.09887217691304584,2.8399587133391124,3.087187389761761,0.9822052923388116,1.1510281903061443,0.573581208277205,-7.587197780609131,-5.471105575561523,-11.344392776489258,-10.576249122619627,-7.198469161987305
130.6213296071442,-25.385601542475765,blank_area,-312.797607421875,-816.65247,244.58327,-1.2910302877426147,9.250849723815918,20.83756256103516,16.895605087280273,14.295123100280762,1.6796033382415771,5.5793137550354,0.7271935939788818,3.3219895362854004,0.4329630136489868,0.1303663998842239,0,0.1225418278524831,1.8839304473505685,1.4637158370464558,0.5464978913063497,0.359744338079574,0.9856687754496684,-1.2910302877426147,9.250849723815918,20.83756256103516,16.895605087280273,14.295123100280762
136.29713132825557,-19.89008204233436,blank_area,43.46121597290039,-175.90353,241.06732,4.878040313720703,11.026148796081545,17.508380889892578,10.759031295776367,6.602775096893311,0.2408618181943893,5.232017993927002,1.055817484855652,21.779438018798828,4.393487930297852,0.2020860314369201,0,0.18405840712655847,1.8297001959081494,3.125858287776134,0.7206735716950876,1.6851922870071385,0.21580615287899188,4.878040313720703,11.026148796081545,17.508380889892578,10.759031295776367,6.602775096893311
148.0585360026212,-32.99782195101757,positive,187.2133178710937,-108.96512,-279.05356,90.7462158203125,109.76344299316406,109.35140228271484,57.051456451416016,38.29988861083984,1.062785029411316,8.147214889526367,1.1525976657867432,7.674153804779053,1.08573317527771,0.1414714753627777,1,0.13231819794380123,2.2134494492950014,2.1603477769574977,0.7666753294782186,0.7351204362579643,0.7240570257567144,90.7462158203125,109.76344299316406,109.35140228271484,57.051456451416016,38.29988861083984
125.4979595327012,-20.054292752511014,blank_area,44.39547348022461,-152.45267,125.609,-1.5991780757904053,-2.730404853820801,-4.661495685577393,-4.361826419830322,-4.1525959968566895,0.1090412959456443,5.172072410583496,0.6304530501365662,25.8603630065918,3.152265310287476,0.1219183430075645,0,0.11504002638392814,1.8200346665421872,3.290651705768913,0.48885792106821074,1.4236540432169722,0.10349594477651919,-1.5991780757904053,-2.730404853820801,-4.661495685577393,-4.361826419830322,-4.1525959968566895
150.63462571018624,-23.67017719867332,positive,195.97813415527344,97.2636,-2046.8624,29.14315795898437,6.8907470703125,-19.554431915283203,-18.45170211791992,-14.570006370544434,0.0852899476885795,4.40364933013916,0.780210018157959,22.018245697021484,3.901050090789795,0.1771847009658813,1,0.1631257411713247,1.6870745271965915,3.1362871926148626,0.5767313450731796,1.589449486399522,0.08184718418477346,29.14315795898437,6.8907470703125,-19.554431915283203,-18.45170211791992,-14.570006370544434
143.42182078727825,-18.260456701880987,positive,133.96786499023438,-144.42484,-3192.7964,-7.454329490661621,-0.6763379573822021,0.3497401177883148,-1.9747931957244875,-2.745159864425659,2.573816299438477,19.166316986083984,3.858618497848511,7.430813312530518,1.4976873397827148,0.2022408246994018,1,0.1841871693722577,3.0040137366853292,2.131893245714774,1.5807541378010028,0.9153652396514028,1.2736340162664161,-7.454329490661621,-0.6763379573822021,0.3497401177883148,-1.9747931957244875,-2.745159864425659
122.67441367534867,-20.79440521088392,blank_area,-44.84956741333008,-243.94026,-151.15392,-3.0558524131774902,-0.988998293876648,6.024892330169678,8.075786590576172,7.344311237335205,0.092361643910408,6.003661155700684,0.7103845477104187,30.0183048248291,3.5519227981567383,0.1184760481119155,0,0.1119670874245385,1.9464330345698073,3.4345775084417713,0.536718226934468,1.5155497366970658,0.08834199823826357,-3.0558524131774902,-0.988998293876648,6.024892330169678,8.075786590576172,7.344311237335205
134.64380644024308,-21.724053571112403,blank_area,17.265857696533203,-379.10083,-157.71448,43.41416931152344,59.940879821777344,67.86427307128906,43.47153854370117,33.376564025878906,0.4035304486751556,5.595193862915039,0.5219109654426575,13.868494987487791,1.2935564517974854,0.0933519825339317,0,0.0892481907781396,1.8863411811754571,2.69924454401749,0.419966759333296,0.830103648572748,0.3389908114011119,43.41416931152344,59.940879821777344,67.86427307128906,43.47153854370117,33.376564025878906
132.16822431530971,-27.835590265573707,blank_area,-911.4703979492188,-1236.037,-1899.9185,-2.0712876319885254,-3.4694998264312744,-5.538390636444092,-4.580340385437012,-3.8562750816345215,0.1822444349527359,3.185436725616455,0.5921726226806641,15.927184104919434,2.9608631134033203,0.1859030276536941,0,0.17050453302835378,1.4316110534828466,2.8289208565535215,0.4650995128760147,1.3764619594471417,0.16741469536454895,-2.0712876319885254,-3.4694998264312744,-5.538390636444092,-4.580340385437012,-3.8562750816345215
146.67304628037058,-24.1347048703824,blank_area,170.88873291015625,-202.9573,-360.2354,-0.8322421908378601,-0.426471084356308,0.7454866170883179,1.2511093616485596,1.552632212638855,0.5155096650123596,7.3644859790802,0.9699923992156982,12.679821968078612,1.738287091255188,0.1276816651225089,0,0.12016390147580622,2.1239948835465596,2.61592189808038,0.678029684476311,1.0073325757358167,0.4157517949367308,-0.8322421908378601,-0.426471084356308,0.7454866170883179,1.2511093616485596,1.552632212638855
147.3786614330386,-33.71691803284107,positive,66.3848876953125,-150.8911,-821.5447,4.36022424697876,6.151891231536865,15.88390827178955,19.87566375732422,19.80453109741211,0.8739950656890869,9.84225845336914,1.5109572410583496,11.29387092590332,1.734329342842102,0.1535787582397461,1,0.142869073925261,2.3834513187175657,2.5091008394792658,0.9206640513798613,1.0058861929495495,0.6280725507759908,4.36022424697876,6.151891231536865,15.88390827178955,19.87566375732422,19.80453109741211
