gravity_iso_residual,gravity_cscba,gravity_cscba_1vd,radio_th_ppm_log,radio_u_ppm_log,radio_k_pct_log,radio_u_th_ratio_log,radio_th_k_ratio_log,radio_u_k_ratio_log,mag_uc_1_2km_clipped,mag_uc_2_4km_clipped,mag_uc_4_8km_clipped,mag_uc_12_16km_clipped,label
-204.0180053710937,-426.38882,-309.04285,0.2368914530606642,0.1272367867042523,0.3333107904449212,-0.1246711479357876,0.3977979862463304,-0.0095429643798985,-0.6686631332382803,-0.8512499443824991,-0.945436476463201,0.2145494812186997,0
93.29898071289062,-186.38301,-2674.9626,0.0928018568795993,0.4153053537777297,0.4530972994098487,0.4670350267270766,0.3272526720292162,-0.2935513480033091,-1.586962385914262,0.6573087195612753,2.1556779483412334,0.8349043970760122,1
-200.6878356933593,-739.63226,-1203.5088,-1.284628432524173,-0.975914016215728,0.0702186392205729,0.7039441402027699,0.4355873095457763,0.7478416599366918,-7.796669844005828,-4.257698173660571,-2.8025525606213493,0.0,0
-163.91827392578125,-592.99493,-536.7037,-1.263213864595304,-1.432341630927074,0.0997838471187707,-0.3687639663927342,0.4379833577604068,0.1762913203088452,0.757176421492898,0.8685517047358655,1.008115716926514,0.5808198209717265,0
-81.17298889160156,-139.28423,-507.28357,-0.7519536243519955,-0.2590667721161931,0.2041394732447739,1.0397774779677105,0.3883642942251925,0.4595105225588523,0.0535508726840064,0.0142216997955341,-0.0185232171329468,0.376087551856942,0
284.3315124511719,49.67578,2324.8506,0.444526954026734,0.5613809616266642,0.3359392210793386,0.0837497852950532,0.4155332620776705,0.2515084434239133,4.0346831379325225,2.777853144944694,2.045794990699918,0.7073920667882754,1
-77.54489135742188,-197.11041,-4736.988,-0.4190581760898825,-0.2808153296574404,0.2823067412794983,0.3372489525270582,0.3668892215005337,-0.0316252453188417,0.038924510682224,0.0335943580128808,0.0526289213267817,0.4437514843370376,0
-231.69793701171875,-351.69672,-898.46576,-0.6515734279709576,-0.8289839942368039,0.2207043348970365,-0.1614724242913088,0.3854767034194047,-0.1259569809446651,0.6651669284076915,0.6953546469094015,0.727008648043683,0.5358720377825779,0
250.895736694336,12.081492,2468.5864,0.3885575243704132,0.519874595241183,0.3390368144406292,0.1181406342753143,0.4086623227768954,0.211586474482625,2.0829790127494605,2.438992495991702,2.330261143749441,0.7477197976146444,1
260.8602294921875,23.44628,918.6254,0.3493481326329533,0.5702657538414317,0.2716747448025708,0.2400845766254904,0.445791608168095,0.6099408774667623,5.566744935550389,4.508470064467278,3.146469485269534,0.7743989388012881,1
71.42709350585938,-22.568266,317.5576,-0.2296108779829612,0.1011149774809935,0.3473259244327994,0.5889081390366616,0.3467691294811332,-0.0875784787134676,-0.0707923969642479,-0.1062537679415677,-0.1075862221414628,0.3747930576268741,0
280.7553405761719,-14.790647,-181.93886,0.2468316334174988,0.124104367317098,0.2210917990805429,-0.1416950414269105,0.4728110513210263,0.631724177294999,-0.1462213191104998,-0.2578784563011455,-0.3430451085655659,0.3392721290973184,0
213.27862548828125,-73.55674,-179.0881,-0.176239325870845,0.6011493507693395,0.1725513138991004,1.2786728072158815,0.4745847389060127,1.4177031556201136,2.694801441289687,2.2038656517957627,1.40707605038168,0.479624325968601,1
-220.2949066162109,-399.14697,-1116.826,-0.4277928972044873,-0.3913010537774098,0.3908376998935975,0.1855644039720677,0.3069481302883478,-0.5456219194339237,0.0251995683221478,-0.0176352442469519,-0.0527578001046357,0.3681168443703558,0
399.0775451660156,216.80103,181.77525,-0.3400019883558682,-0.6967093624517159,0.3253727448609573,-0.3921459581970284,0.3483236797937041,-0.5160058533595805,0.3661127662212107,0.3349259243748679,0.3399666161268286,0.4575791811596854,0
332.6007995605469,150.50528,1978.1823,0.0092371031222634,0.0186654821955844,0.2300388537865202,0.0709661476296017,0.442989234416858,0.4881419263145204,1.299345255540709,-0.0008125588161191,-0.3799209848394397,0.3295064557420588,1
82.865478515625,-54.236744,227.75186,0.9091716616119878,0.3883279720382621,0.1186573922095388,-0.6660847644635819,0.6428884195738196,1.9126009609751944,-0.0579881417743557,-0.0688909432205695,-0.0863909818004579,0.3529038681663338,0
-496.7840576171875,-868.6936,-1543.7965,-0.4788186515034286,-0.9172657776138567,0.1930215751056022,-0.518830135301794,0.4252772145844368,-0.0256957643981947,-0.0654440905565894,-0.1322906994278127,-0.175104786917723,0.3525368707851942,0
60.51743698120117,-131.47484,-546.4582,-0.3551098658907273,0.0577984330627208,0.2655043845807885,0.7607184136087787,0.3826953527877765,0.290830556260501,-0.1838707510267568,-0.1771629402082947,-0.1327005919354637,0.3874519342873711,0
93.41161346435548,-65.54211,-125.43009,-0.122609650575735,0.1613264675488787,0.3085879585663981,0.502058474324834,0.3790862841567588,0.1322602646262062,-0.7854712636191304,-0.906075549347552,-1.0341202671831324,0.1134414213750478,0
-82.46876525878906,-400.62616,-2192.0103,0.0108265193844629,-0.3712112553674087,0.2218685013226098,-0.4264658617702068,0.4497326552451954,0.2498802650145448,-7.796669844005828,-4.257698173660571,-2.8025525606213493,0.0,0
-17.37225341796875,-72.51534,704.7002,-0.1271506964170677,-0.2320230880457001,0.2453650312631622,-0.1242742956944912,0.4014622271353665,0.1036895742403486,-0.0268740336055699,-0.0521837776212713,-0.0406997577957129,0.3902802939172684,0
273.9615478515625,-101.82873,459.36136,-0.103032467719783,0.1466274183686184,0.5382208819089153,0.42759596407784,0.2761074542578535,-0.666193490735995,2.459067747386278,3.031200001303928,1.888464997935169,0.5160382527660075,1
181.3104858398437,6.32601,1675.4906,-0.7913439257889564,-1.1432780037835006,0.0596306567063045,-0.4696674732046725,0.4892110913863955,0.5490803452082456,0.2368596210282528,0.1740945093386008,0.0844542144345145,0.3783321386122193,0
262.3414001464844,10.344824,1327.2898,0.4412640456925596,0.7169329915111218,0.6394573107529955,0.2717668254851437,0.2867361391582036,-0.6493201561336449,0.621527020502328,0.9498326351498322,1.219193124995786,0.6517971375875169,0
272.87921142578125,25.4155,-803.2255,-0.0933872877456367,0.1426467716068035,0.4614797895156211,0.4118249041828722,0.3062793254346013,-0.4688805938811796,-2.045175542685002,-1.829899931204555,-1.499904026609176,0.3697298980434793,0
-124.37348175048828,-203.0233,-393.74066,-1.6304748908806117,-0.6934234813657603,0.1801194628810063,2.451682686747714,0.3155753159555816,0.2742510386668731,-0.2423947553337001,-0.0329728815983306,0.235134888100863,0.555636184704184,0
430.9770202636719,-88.91681,2985.8726,0.6550163606217876,-0.5368633501238266,0.4733396982426845,-1.1948676093089687,0.3679633660855331,-0.8478750429241966,-0.4404659333763772,-0.5379088759706703,-0.6454734705965833,0.2387607478879796,0
-591.6495361328125,-560.7684,-3863.9424,-1.0086399133972963,-1.6763396111556454,0.0422629723335417,-1.3117605724400527,0.4659657426001968,-0.1759686489920996,0.4986678942318072,0.4213736171726703,0.3065952224179611,0.4121793801070179,0
-120.92628479003906,-107.702995,-35.77399,-1.5961373359805329,-1.178930121735689,0.0,1.1170013245430617,0.3998541735342229,0.5052609505136167,3.1432961920626474,4.12516388249811,2.654526042890531,0.7401502618975173,0
-556.0072021484375,-1114.2087,-3325.0215,-0.6580149758067875,-0.6245881812645399,0.1593064287449615,0.1863341009668515,0.4392327572488519,0.5196450547730342,-1.1454934115238378,-1.1004687076245263,-0.7205624057267557,0.3739311790690281,0
-7.390742301940918,-137.99744,-1339.4039,1.4418439182457392,1.3328569558131749,0.7603877527628194,-0.4629564705898256,0.3316616575168085,-0.6567691914039443,-0.7257935643112886,-0.7310130159450692,-0.497436103801992,0.3045300084577196,1
-66.52940368652344,-125.32047,176.95454,-1.7623039903606343,-1.2284058275831036,0.1264705556096967,1.1832708635525653,0.3552902396887544,0.2196793589419506,0.2023969728581294,0.1711347959555225,0.1368708733405984,0.4019495502915814,0
-34.914581298828125,-310.67746,-1037.8328,0.1266736413800074,0.1481785415760265,0.4814714162289388,0.060686786653572,0.3178078598867617,-0.5218021931843088,-0.220720784115644,-0.3637995237164553,-0.5301212653390186,0.233066715718596,0
-180.9705352783203,-246.55124,-2081.0576,-0.7456673938170865,-0.5939029263185145,0.3465853684397122,0.417646816717703,0.298806920479671,-0.5159691277223291,0.3113564585927154,0.4289677063957956,0.6340807410937542,0.5708766129547385,0
-14.883060455322266,-309.51898,1188.819,0.0628321545542318,-0.0568900217886811,0.0908691019230142,-0.0888070779296148,0.5765028485188407,1.6901648342744338,15.41722420150156,8.571294730250672,4.643791812583219,1.0,0
353.7315368652344,-156.98492,1457.9961,0.3512961173204989,0.0501405479556425,0.3236568456718937,-0.3604261563209653,0.4145827672303371,-0.0096860004082421,8.948119637014099,3.879862562371912,1.5310346302835107,0.6077247791829221,1
-289.0001525878906,-733.9925,-1669.1141,-0.2645147789863992,-1.437028230726051,0.3321850001547251,-1.3537058957047434,0.3513289179373495,-1.0389574396582744,0.7892637922749658,-0.2240847478867766,-0.784726253459868,0.224951343734862,0
93.66118621826172,-212.32466,-799.5353,0.1297145485840606,0.2382507565395246,0.7682203759572737,0.1690708563568586,0.2229174725749989,-1.0542666660590745,0.0404337401268368,0.0455532554809827,-0.0155863684496786,0.3260237088379498,0
-639.7672729492188,-692.3017,-3502.094,-1.9028613137987331,-2.2631870321547933,0.5651355096543758,-1.6471418913742943,0.1210115158745188,-1.6941843189257355,0.0943058984321262,0.036993737098248,-0.0112606451898537,0.3719738475923012,0
114.23343658447266,-159.21791,-1466.6096,0.189373094647958,0.2701198536532188,0.2916416972011433,0.1169102902243889,0.4182542109650678,0.2920327800939146,2.2770182055364825,2.610460788475767,3.207255860947353,1.0,1
124.56807708740234,-147.95932,-3090.8296,0.9788688923702136,2.3441144372394174,0.6981882540806507,1.327259198055024,0.3126201592203181,-0.0987869674081547,-0.1967459027326075,0.0079438674729984,0.0039038818560296,0.3635036894879797,1
154.5983428955078,-120.23338,-250.92946,-0.5713916093167899,-0.6517722847485227,0.0547943783169858,-0.0001908008842476,0.5122426617047908,1.1050888592224914,0.4286393568529396,0.3912130148041326,0.2100413770679958,0.3763354978319941,0
-399.2394104003906,-428.39972,-1787.7302,-2.5320165440168703,-0.1040977737366947,0.105741296586539,10.8688561275434,0.2753275852006634,1.62427535901186,-0.2155160194081941,-0.0115422479191694,0.0329206099360095,0.3885734311569405,0
-310.7559814453125,-609.00415,-1683.6837,1.2178378665328635,0.9596830160360008,0.6669321006521344,-0.5156164913352761,0.3433655291404728,-0.6079947396278875,-2.4916829541359458,-1.4992096518587352,-0.5820304280966947,0.440424133828273,0
157.29620361328125,-176.27983,-407.94073,1.0829900451016687,0.771763446539839,0.3385115177249351,-0.5215669031038415,0.4737867464573258,0.3728694180315615,-0.2189945378348706,-0.1208359738550649,-0.2298867699588032,0.3286208244751575,1
-312.797607421875,-816.65247,244.58327,-0.5329138687195978,-0.6660810448348585,0.5817140246866168,-0.0799034149970306,0.2246346193535787,-1.1094142575959358,0.0154161376057436,0.2692579343880966,0.4164709972902909,0.4965874400082047,0
43.46121597290039,-175.90353,241.06732,-0.624575254340561,-0.0912972748439325,0.1273627296209141,1.0679642509903218,0.4797215202950184,1.3734998724736902,0.2450949077731927,0.3162987886304568,0.3496061219538547,0.4364738189873209,0
187.2133178710937,-108.96512,-279.05356,0.0240477440941248,0.0605095888111102,0.4273181184657171,0.1025186125437481,0.3315458426189012,-0.4062356687938313,3.4420265399381016,2.932582848691659,2.1942252453809865,0.6841781959076357,1
44.39547348022461,-152.45267,125.609,-0.6409121842068162,-0.8562942785176507,0.0610803994954865,-0.2198831642617895,0.5050121578531118,0.88356965560956,0.003943582084682,-0.0482144616899041,-0.0956642717565067,0.3524235002050792,0
195.97813415527344,97.2636,-2046.8624,-0.8656448800843911,-0.5663099487945846,0.0483039090892075,0.6773714921524936,0.4813220311383319,1.194148316138768,1.1485020397017291,0.2067212910388848,-0.3947811187055671,0.2710142531264084,1
133.96786499023438,-144.42484,-3192.7964,1.3602801250482872,2.7469884673385496,0.7516630211219968,1.070366888135987,0.3271789616760185,-0.068589539740409,-0.2140477593975875,0.0062130221008202,0.0049837824419098,0.3634222332627619,1
-44.84956741333008,-243.94026,-151.15392,-0.4272703653791497,-0.6983541632424934,0.0521369659098655,-0.2772226215700514,0.5271002688650239,1.0557145640677803,-0.0502894121472512,-0.0020716717550902,0.1189662510123155,0.4422687235470448,0
17.265857696533203,-379.10083,-157.71448,-0.5288391835231402,-1.083636704123064,0.2000628549301064,-0.7011455245507746,0.4142496482863079,-0.2283070219792983,1.6798216740919385,1.6124132115076686,1.3609779201196552,0.6457037446564948,0
-911.4703979492188,-1236.037,-1899.9185,-1.297435907293793,-0.9346975745416156,0.0988034506700964,0.8150559454605758,0.4341509080584822,0.795166416754086,-0.0136333835973387,-0.0677985753871305,-0.1132762489222733,0.3547391680857292,0
170.88873291015625,-202.9573,-360.2354,-0.1271506964170677,-0.2320230880457001,0.2453650312631622,-0.1242742956944912,0.4014622271353665,0.1036895742403486,0.0324971361340395,0.0128338508601148,0.0129321442179868,0.3970083169960306,0
66.3848876953125,-150.8911,-821.5447,0.3113893384065109,0.5686759293310203,0.3706707774530163,0.2993925208441754,0.3850685342952131,0.1009801172145801,0.2258162570548779,0.187143513772542,0.3169794377333945,0.5396419747540503,1
-284.1184997558594,-628.1686,-1269.7517,0.4050211035163688,-0.2049215354702025,0.3274946774410004,-0.6827974636634746,0.4166410601976632,-0.1975875393617688,0.1459098564336232,-0.8378435475577851,-0.638653287789558,0.3524889461523103,0
274.7837219238281,38.63543,982.677,0.4582378189905414,0.3414903391479281,0.326261037096218,-0.1828251410015482,0.422379254560569,0.1609571519019687,3.6761025318071674,3.580974873853064,2.686921212101053,0.7522110970098939,1
302.9676513671875,-249.73857,-1350.7021,-0.271542824137688,-0.0044300881618348,0.8703474593763356,0.5018117007042039,0.1677072289588158,-1.2496628130185348,2.9285598678958333,2.910604694949087,2.6750579593042456,0.6382490402500707,1
155.19345092773438,-103.61273,-2200.791,1.1371428208125989,0.9561155431878818,0.6862936778085458,-0.4226305742449558,0.3304981636021984,-0.6505371216842799,0.8266169092424647,0.1693708675280805,-0.2209752904420875,0.4043219891684204,1
118.6317901611328,-67.84565,2712.8018,-0.5745069300371831,-0.9491476200295198,0.2517190402470358,-0.4532339615688802,0.3706526492914628,-0.3930928858529975,4.250445158131896,3.82081870123724,2.676331933519599,0.658550184527686,0
-147.9590606689453,-339.5376,-691.70685,1.5902534919270546,1.1513110561044329,0.1161149624463302,-0.7527449133768189,0.7107947658788183,2.5633591146211883,-0.4133662261389551,-0.562371517097532,-0.6788619688726614,0.2439711440840535,0
-103.70866394042967,-167.3855,-209.86427,-0.1271506964170677,-0.2320230880457001,0.2453650312631622,-0.1242742956944912,0.4014622271353665,0.1036895742403486,-0.1118954221266615,-0.1929238107108336,-0.2641584998174284,0.3091223069393298,0
-202.16053771972656,-520.08746,-97.77175,2.3991203502153584,1.3831086135521555,0.0609390137662433,-1.2603838542501735,0.7990163595773977,2.882331677132397,0.0319188018217182,-0.018909094283773,-0.0763192313014279,0.3509324259203376,0
-17.15621566772461,-481.7019,1608.9088,0.5179239620804915,0.2179030104140972,0.124465430288723,-0.3904102534156404,0.5979751376506683,1.6889668554992947,9.910286710321593,5.1306408141213184,1.5345323131605442,0.3715974989269519,0
