LONGITUDE,LATITUDE,SOURCE,gravity_iso_residual,gravity_cscba,gravity_cscba_1vd,mag_uc_1_2km,mag_uc_2_4km,mag_uc_4_8km,mag_uc_8_12km,mag_uc_12_16km,radio_K_pct,radio_Th_ppm,radio_U_ppm,radio_Th_K_ratio,radio_U_K_ratio,radio_U_Th_ratio,LABEL
134.32465253622846,-27.29406261980364,blank_area,-204.01800537109372,-426.38882,-309.04285,-19.665098190307617,-33.03657531738281,-46.97139358520508,-30.871347427368164,-21.795434951782227,0.7590413689613342,9.374756813049316,1.1965667009353638,12.35706901550293,1.5776700973510742,0.1276576817035675,0
148.0505042205308,-32.9379025653711,positive,93.29898071289062,-186.38301,-2674.9626,-44.3302116394043,23.89569854736328,107.43214416503906,82.71597290039062,57.587337493896484,1.15488600730896,8.526971817016602,1.3969292640686035,7.434863567352295,1.2150487899780273,0.16398955881595612,1
119.0271,-22.97570000000001,other_deposit,-200.68783569335935,-739.63226,-1203.5088,-442.7483825683594,-354.9202880859375,-211.40138244628906,-84.78707885742188,-53.003238677978516,0.1263473629951477,3.2172718048095703,0.5724104642868042,16.08635902404785,2.8620522022247314,0.1788623034954071,0
121.4642315754086,-23.649191855963053,blank_area,-163.91827392578125,-592.99493,-536.7037,18.63232421875,31.86790657043457,50.295372009277344,35.59296417236328,25.07379150390625,0.18421001732349396,3.271043062210083,0.3692995607852936,16.355215072631836,1.8464977741241455,0.11300236731767654,0
142.4699,-35.168600000000005,other_deposit,-81.17298889160156,-139.28423,-507.28357,-0.2667481005191803,-0.3740943372249603,-0.8206661939620972,-0.9994566440582275,-1.1244616508483887,0.4132589101791382,4.779623031616211,0.9539142847061157,11.560738563537598,2.3110971450805664,0.20027154684066772,0
147.35584301623788,-34.2229943330268,positive,284.3315124511719,49.67578,2324.8506,106.66471099853516,103.92401885986328,101.96110534667969,58.733089447021484,41.270416259765625,0.7668930292129517,10.730830192565918,1.5054126977920532,13.993376731872559,1.9631187915802002,0.14032389223575592,1
141.90907926827526,-30.619460496454845,blank_area,-77.54489135742188,-197.11041,-4736.988,-0.6596057415008545,0.35702040791511536,2.7219769954681396,6.144955158233643,7.534050464630127,0.6134046316146851,6.037772178649902,0.9410794973373413,9.9205322265625,1.5474625825881958,0.15592151880264282,0
135.81718615726342,-30.57428780329452,blank_area,-231.69793701171875,-351.69672,-898.46576,16.16098976135254,25.331533432006836,36.299137115478516,25.76177215576172,19.32211685180664,0.45348799228668213,5.133264064788818,0.6440023183822632,11.326611518859863,1.4223567247390747,0.12543584406375885,0
147.44210496914008,-34.29905749919684,positive,250.89573669433597,12.081492,2468.5864,54.2427978515625,91.13558197021484,116.12458801269531,69.747802734375,46.43089294433594,0.7761911749839783,10.34874153137207,1.4740979671478271,13.3369140625,1.9006385803222656,0.14242753386497498,1
147.40269512504736,-34.26391892130057,positive,260.8602294921875,23.44628,918.6254,147.81521606445312,169.23666381835938,156.7633514404297,78.88970947265625,49.8448486328125,0.5845992565155029,10.088506698608398,1.51216721534729,17.261070251464844,2.587958812713623,0.14991800487041473,1
142.50064994715942,-29.4748326135615,blank_area,71.42709350585938,-22.568266,317.5576,-3.606553554534912,-4.920780181884766,-5.2550859451293945,-2.4713895320892334,-1.290109634399414,0.8013142347335815,6.872499942779541,1.1792480945587158,8.578705787658691,1.4724966287612915,0.17161695659160614,0
146.00519692853183,-23.08672448768284,blank_area,280.7553405761719,-14.790647,-181.93886,-5.632541179656982,-10.643022537231445,-16.978511810302734,-10.683323860168457,-5.835491180419922,0.45444256067276,9.43595027923584,1.194482684135437,20.776464462280273,2.629925012588501,0.12662933766841888,0
148.47159011180727,-37.51563968653692,positive,213.27862548828125,-73.55674,-179.0881,70.67607879638672,82.26200866699219,70.15948486328125,25.959423065185547,12.12446403503418,0.33960482478141785,7.1250529289245605,1.5357879400253296,21.02960205078125,4.522271156311035,0.21573728322982788,1
143.8214468975512,-23.879490669642824,blank_area,-220.2949066162109,-399.14697,-1116.826,-1.0282516479492188,-1.5763599872589111,-2.525195598602295,-2.2384510040283203,-2.144421100616455,0.9391385316848755,6.001496315002441,0.8771674633026123,6.389569282531738,0.9361708164215088,0.14656302332878113,0
152.5487,-27.441400000000066,other_deposit,399.0775451660156,216.80103,181.77525,8.12852668762207,11.729127883911133,17.028432846069336,12.708600044250488,9.30349063873291,0.735539972782135,6.3747663497924805,0.7112372517585754,8.676225662231445,0.9670246839523315,0.11160854995250702,0
142.61237874487475,-37.60779641519592,positive,332.6007995605469,150.50528,1978.1823,33.194740295410156,-0.9414799809455872,-18.814550399780273,-12.1979398727417,-7.085140705108643,0.47666001319885254,8.067412376403809,1.1254751682281494,16.930644989013672,2.362093448638916,0.13954292237758636,1
133.207041125929,-15.186589557827457,blank_area,82.865478515625,-54.236744,227.75186,-3.26263689994812,-3.510725259780884,-4.19978141784668,-3.995419979095459,-4.091126441955566,0.2226928025484085,14.44246768951416,1.3774144649505615,64.96018981933594,6.192071914672852,0.09540829807519913,0
127.50594461427625,-26.836545181668832,blank_area,-496.7840576171875,-868.6936,-1543.7965,-3.462900400161743,-5.9034013748168945,-8.616814613342285,-5.896255970001221,-4.138088703155518,0.38688457012176514,5.793288707733154,0.6006052494049072,14.976198196411133,1.5555388927459717,0.10408710688352585,0
134.96800972713413,-18.57930831610854,blank_area,60.51743698120117,-131.47484,-546.4582,-6.6437883377075195,-7.596858024597168,-6.505522727966309,-1.6344245672225952,0.3297642469406128,0.5681182742118835,6.309141635894775,1.1508299112319946,11.105225563049316,2.0259757041931152,0.18245463073253632,0
136.4888,-33.1892,other_deposit,93.41161346435548,-65.54211,-125.43009,-22.802513122558594,-35.10566711425781,-51.386932373046875,-40.70466613769531,-34.73357391357422,0.6868756413459778,7.386988639831543,1.2193751335144043,10.823872566223145,1.780371069908142,0.16617639362812042,0
116.6644,-22.18770000000005,other_deposit,-82.46876525878906,-400.62616,-2192.0103,-456.862548828125,-506.9680480957031,-343.9012756347656,-118.43374633789062,-54.33003234863281,0.4563579559326172,8.075942993164062,0.8886300921440125,17.736083984375,1.960544466972351,0.10956587642431259,0
140.3994975287581,-26.678545980175727,blank_area,-17.37225341796875,-72.51534,704.7002,-2.4269256591796875,-2.880204916000366,-1.924829363822937,0.08963817358016968,0.691690981388092,,,,,,,0
148.6796465047502,-32.69601507930327,positive,273.9615478515625,-101.82873,459.36136,64.34437561035156,113.4852066040039,94.12769317626953,34.49661636352539,16.784116744995117,1.4892290830612183,7.484696388244629,1.2095115184783936,5.044278144836426,0.8154761791229248,0.16153192520141602,1
125.28852315555568,-19.593920953190263,blank_area,181.31048583984372,6.32601,1675.4906,4.656844139099121,5.659428119659424,4.306548595428467,0.5389162302017212,-0.8372365236282349,0.10632030665874481,4.646487712860107,0.49465253949165344,23.232439041137695,2.4732627868652344,0.10699991136789322,0
138.7676,-31.41920000000001,other_deposit,262.3414001464844,10.344824,1327.2898,14.98884105682373,34.93540954589844,60.80485153198242,45.45369338989258,34.15629577636719,1.9550342559814453,10.708206176757812,1.6263370513916016,5.477718830108643,0.8319028615951538,0.15187212824821472,0
140.21859709268358,-20.97917546685396,blank_area,272.87921142578125,25.4155,-803.2255,-56.63761520385742,-69.97035217285156,-74.57816314697266,-28.164182662963867,-1.9380091428756714,1.1857112646102905,7.533252239227295,1.206847906112671,6.357436180114746,1.0171363353729248,0.16055060923099518,0
135.4191,-33.17229999999995,other_deposit,-124.37348175048828,-203.0233,-393.74066,-8.215717315673828,-2.1551949977874756,11.808893203735352,19.256853103637695,21.851205825805664,0.35689404606819153,2.436910390853882,0.7129420042037964,6.816868782043457,1.999312162399292,0.2946167588233948,0
132.07964701229326,-22.80265983593204,blank_area,430.9770202636719,-88.91681,2985.8726,-13.535821914672852,-21.21123504638672,-32.03632736206055,-23.89352035522461,-18.697277069091797,1.230078935623169,12.286569595336914,0.796166181564331,9.997234344482422,0.6476683616638184,0.06480173021554947,0
115.6525,-34.39600000000002,other_deposit,-591.6495361328125,-560.7684,-3863.9424,11.688899040222168,14.991621971130371,15.366881370544434,7.174976348876953,3.493974208831787,0.07423769682645798,3.9652984142303467,0.27170825004577637,19.826492309570312,1.3585412502288818,0.05815209448337555,0
118.5796,-34.53770000000002,other_deposit,-120.92628479003906,-107.702995,-35.77399,82.72245025634766,154.7708740234375,132.26963806152344,70.70743560791016,45.4622688293457,-0.031184358522295952,2.507446527481079,0.47859182953834534,12.537232398986816,2.3929591178894043,0.20524926483631134,0
131.84941770173828,-23.33544338613575,blank_area,-556.0072021484375,-1114.2087,-3325.0215,-32.47254943847656,-42.44197082519531,-35.77498245239258,-9.917459487915039,-1.4003986120224,0.3098756968975067,5.109934329986572,0.749047577381134,16.497081756591797,2.4191126823425293,0.1466103196144104,0
